itemId,pdfNumberRaw,pdfPage,pdfRow,pdfColumn,memberNameRaw,memberNameNormalized,factionAtSession,voteRaw,voteState,voteNormalized,sourceUrl,retrievedAt,humanReviewStatus
inquiry-5,諮問第5号,3,13,13,三輪　敏之,三輪敏之,市民クラブ,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
inquiry-5,諮問第5号,3,13,14,阿山　正人,阿山正人,市民クラブ,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
inquiry-5,諮問第5号,3,13,15,八木隆次郎,八木隆次郎,市民クラブ,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
inquiry-5,諮問第5号,3,13,16,蔭山　敏明,蔭山敏明,市民クラブ,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
inquiry-5,諮問第5号,3,13,17,竹中　隆一,竹中隆一,自由民主党,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
inquiry-5,諮問第5号,3,13,18,井川　一善,井川一善,自由民主党,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
inquiry-5,諮問第5号,3,13,19,重田　一政,重田一政,自由民主党,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
inquiry-5,諮問第5号,3,13,20,仁野　央子,仁野央子,自由民主党,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
inquiry-5,諮問第5号,3,13,21,石見　和之,石見和之,自由民主党,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
inquiry-5,諮問第5号,3,13,22,石堂　大輔,石堂大輔,自由民主党,-,known,chair_not_voting,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
inquiry-5,諮問第5号,3,13,23,宮本　吉秀,宮本吉秀,自由民主党,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
inquiry-5,諮問第5号,3,13,24,三和　　衛,三和衛,新生ひめじ,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
inquiry-5,諮問第5号,3,13,25,井上　太良,井上太良,新生ひめじ,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
inquiry-5,諮問第5号,3,13,26,東影　　昭,東影昭,新生ひめじ,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
inquiry-5,諮問第5号,3,13,27,萩原　唯典,萩原唯典,新生ひめじ,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
inquiry-5,諮問第5号,3,13,28,杉本　博昭,杉本博昭,新生ひめじ,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
inquiry-5,諮問第5号,3,13,29,大西　陽介,大西陽介,日本維新の会,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
inquiry-5,諮問第5号,3,13,30,竹中　由佳,竹中由佳,日本維新の会,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
inquiry-5,諮問第5号,3,13,31,下林　崇史,下林崇史,日本維新の会,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
inquiry-5,諮問第5号,3,13,32,三浦　充博,三浦充博,日本維新の会,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
inquiry-5,諮問第5号,3,13,33,妻鹿　幸二,妻鹿幸二,姫路無所属の会,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
inquiry-5,諮問第5号,3,13,34,神頭　敬介,神頭敬介,姫路無所属の会,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
inquiry-5,諮問第5号,3,13,35,嶋谷　秀樹,嶋谷秀樹,姫路無所属の会,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
inquiry-5,諮問第5号,3,13,36,塚本　進介,塚本進介,改革無所属の会,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
inquiry-5,諮問第5号,3,13,37,牧野　圭輔,牧野圭輔,改革無所属の会,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
inquiry-5,諮問第5号,3,13,38,坂本　　学,坂本学,改革無所属の会,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
inquiry-5,諮問第5号,3,13,39,金内　義和,金内義和,志政会,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
inquiry-5,諮問第5号,3,13,40,西村しのぶ,西村しのぶ,志政会,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
inquiry-5,諮問第5号,3,13,41,松岡　廣幸,松岡廣幸,日本共産党議員団,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
inquiry-5,諮問第5号,3,13,42,谷川真由美,谷川真由美,日本共産党議員団,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
inquiry-5,諮問第5号,3,13,43,小田　響子,小田響子,日本共産党議員団,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
inquiry-5,諮問第5号,3,13,44,岡部　敦吏,岡部敦吏,刷新の会,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
inquiry-5,諮問第5号,3,13,45,高見　千咲,高見千咲,無所属,〇,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
inquiry-6,諮問第6号,3,14,1,西本　眞造,西本眞造,公明党,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
inquiry-6,諮問第6号,3,14,2,川島　淳良,川島淳良,公明党,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
inquiry-6,諮問第6号,3,14,3,白井　義一,白井義一,公明党,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
inquiry-6,諮問第6号,3,14,4,中西　祥子,中西祥子,公明党,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
inquiry-6,諮問第6号,3,14,5,阿野れい子,阿野れい子,公明党,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
inquiry-6,諮問第6号,3,14,6,前川　藤枝,前川藤枝,公明党,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
inquiry-6,諮問第6号,3,14,7,有馬　剛朗,有馬剛朗,公明党,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
inquiry-6,諮問第6号,3,14,8,宮下　和也,宮下和也,公明党,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
inquiry-6,諮問第6号,3,14,9,竹尾　浩司,竹尾浩司,市民クラブ,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
inquiry-6,諮問第6号,3,14,10,常盤　真功,常盤真功,市民クラブ,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
inquiry-6,諮問第6号,3,14,11,山口　　悟,山口悟,市民クラブ,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
inquiry-6,諮問第6号,3,14,12,駒田かすみ,駒田かすみ,市民クラブ,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
inquiry-6,諮問第6号,3,14,13,三輪　敏之,三輪敏之,市民クラブ,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
inquiry-6,諮問第6号,3,14,14,阿山　正人,阿山正人,市民クラブ,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
inquiry-6,諮問第6号,3,14,15,八木隆次郎,八木隆次郎,市民クラブ,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
inquiry-6,諮問第6号,3,14,16,蔭山　敏明,蔭山敏明,市民クラブ,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
inquiry-6,諮問第6号,3,14,17,竹中　隆一,竹中隆一,自由民主党,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
inquiry-6,諮問第6号,3,14,18,井川　一善,井川一善,自由民主党,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
inquiry-6,諮問第6号,3,14,19,重田　一政,重田一政,自由民主党,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
inquiry-6,諮問第6号,3,14,20,仁野　央子,仁野央子,自由民主党,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
inquiry-6,諮問第6号,3,14,21,石見　和之,石見和之,自由民主党,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
inquiry-6,諮問第6号,3,14,22,石堂　大輔,石堂大輔,自由民主党,-,known,chair_not_voting,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
inquiry-6,諮問第6号,3,14,23,宮本　吉秀,宮本吉秀,自由民主党,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
inquiry-6,諮問第6号,3,14,24,三和　　衛,三和衛,新生ひめじ,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
inquiry-6,諮問第6号,3,14,25,井上　太良,井上太良,新生ひめじ,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
inquiry-6,諮問第6号,3,14,26,東影　　昭,東影昭,新生ひめじ,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
inquiry-6,諮問第6号,3,14,27,萩原　唯典,萩原唯典,新生ひめじ,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
inquiry-6,諮問第6号,3,14,28,杉本　博昭,杉本博昭,新生ひめじ,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
inquiry-6,諮問第6号,3,14,29,大西　陽介,大西陽介,日本維新の会,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
inquiry-6,諮問第6号,3,14,30,竹中　由佳,竹中由佳,日本維新の会,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
inquiry-6,諮問第6号,3,14,31,下林　崇史,下林崇史,日本維新の会,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
inquiry-6,諮問第6号,3,14,32,三浦　充博,三浦充博,日本維新の会,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
inquiry-6,諮問第6号,3,14,33,妻鹿　幸二,妻鹿幸二,姫路無所属の会,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
inquiry-6,諮問第6号,3,14,34,神頭　敬介,神頭敬介,姫路無所属の会,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
inquiry-6,諮問第6号,3,14,35,嶋谷　秀樹,嶋谷秀樹,姫路無所属の会,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
inquiry-6,諮問第6号,3,14,36,塚本　進介,塚本進介,改革無所属の会,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
inquiry-6,諮問第6号,3,14,37,牧野　圭輔,牧野圭輔,改革無所属の会,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
inquiry-6,諮問第6号,3,14,38,坂本　　学,坂本学,改革無所属の会,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
inquiry-6,諮問第6号,3,14,39,金内　義和,金内義和,志政会,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
inquiry-6,諮問第6号,3,14,40,西村しのぶ,西村しのぶ,志政会,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
inquiry-6,諮問第6号,3,14,41,松岡　廣幸,松岡廣幸,日本共産党議員団,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
inquiry-6,諮問第6号,3,14,42,谷川真由美,谷川真由美,日本共産党議員団,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
inquiry-6,諮問第6号,3,14,43,小田　響子,小田響子,日本共産党議員団,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
inquiry-6,諮問第6号,3,14,44,岡部　敦吏,岡部敦吏,刷新の会,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
inquiry-6,諮問第6号,3,14,45,高見　千咲,高見千咲,無所属,〇,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
inquiry-7,諮問第7号,3,15,1,西本　眞造,西本眞造,公明党,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
inquiry-7,諮問第7号,3,15,2,川島　淳良,川島淳良,公明党,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
inquiry-7,諮問第7号,3,15,3,白井　義一,白井義一,公明党,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
inquiry-7,諮問第7号,3,15,4,中西　祥子,中西祥子,公明党,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
inquiry-7,諮問第7号,3,15,5,阿野れい子,阿野れい子,公明党,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
inquiry-7,諮問第7号,3,15,6,前川　藤枝,前川藤枝,公明党,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
inquiry-7,諮問第7号,3,15,7,有馬　剛朗,有馬剛朗,公明党,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
inquiry-7,諮問第7号,3,15,8,宮下　和也,宮下和也,公明党,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
inquiry-7,諮問第7号,3,15,9,竹尾　浩司,竹尾浩司,市民クラブ,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
inquiry-7,諮問第7号,3,15,10,常盤　真功,常盤真功,市民クラブ,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
inquiry-7,諮問第7号,3,15,11,山口　　悟,山口悟,市民クラブ,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
inquiry-7,諮問第7号,3,15,12,駒田かすみ,駒田かすみ,市民クラブ,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
inquiry-7,諮問第7号,3,15,13,三輪　敏之,三輪敏之,市民クラブ,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
